id,site_eui
75959,11.714491659870585
75960,7.5807201100927175
75961,10.725716139817731
75962,10.414629627027157
75963,9.561887216154553
75964,8.880032619808738
75965,9.599247369559432
75966,9.219001658489079
75967,14.817876190235697
75968,10.96091969421509
75969,11.03688898456213
75970,9.211362757965912
75971,8.7276706393085
75972,12.31995114059293
75973,8.388579332448343
75974,8.647560403313832
75975,10.557322137137442
75976,13.889257567480552
75977,6.5077385603617826
75978,5.114443921904533
75979,3.9458382089507014
75980,4.372544346633693
75981,3.9449101387265184
75982,4.624315675099503
75983,6.089402368327365
75984,6.149790592400586
75985,5.8275555576480835
75986,5.604740010162038
75987,3.0733737478430676
75988,5.414859322671051
75989,5.675045203949618
75990,4.396665556085789
75991,9.38187217681058
75992,5.802095730736628
75993,6.177034688104172
75994,6.500287429714429
75995,9.377040799730517
75996,7.837914685245726
75997,7.215449476992367
75998,5.022323192537716
75999,4.948337334350908
76000,5.2396104195164845
76001,5.605188063752333
76002,10.714773693274232
76003,5.920563168200381
76004,6.734644692300296
76005,8.07524526057146
76006,6.35769415568572
76007,5.753260366106085
76008,7.375756717300127
76009,5.635611216078022
76010,3.9701521157402295
76011,6.267587158517134
76012,6.108216352083991
76013,5.968276375668449
76014,6.100104669730165
76015,7.305727054282389
76016,5.969752504085662
76017,7.494847595142167
76018,6.202805253475621
76019,6.04552889877538
76020,6.120172108202528
76021,5.6405217798803235
76022,6.477317442799757
76023,3.2110220523754185
76024,4.964520325792563
76025,6.085342403521206
76026,6.0874194408806925
76027,7.1393810307383685
76028,8.599001592933606
76029,7.97150589184164
76030,8.000356530880927
76031,4.108787180781021
76032,4.080542817035662
76033,4.0660727519283375
76034,4.04411354124134
76035,5.1930576592812985
76036,5.159553818206996
76037,5.175907787379122
76038,5.17224908122731
76039,4.835101441512025
76040,4.904610253688805
76041,4.948666447449618
76042,4.852865028909962
76043,4.956144972846243
76044,4.935067848572774
76045,4.8518670832363355
76046,5.023297064546725
76047,4.834232814337124
76048,5.146931794801674
76049,4.979916668220869
76050,4.835101441512025
76051,5.170470399745271
76052,4.930580421322802
76053,5.780932019709413
76054,5.907958099071141
76055,5.085414434299055
76056,5.439538826694186
76057,4.63462271812408
76058,5.782312070238255
76059,5.893259762292281
76060,5.532129811207938
76061,5.4116199383861225
76062,5.300140265031001
76063,5.782312070238255
76064,5.907958099071141
76065,3.5599388924499573
76066,5.893259762292281
76067,6.07437703356093
76068,4.1497417439694635
76069,4.785385257129999
76070,5.918727550030206
76071,5.5072150201069645
76072,7.248131110783982
76073,7.342079517225868
76074,7.632286878955807
76075,7.292936797484078
76076,7.342079517225868
76077,7.674667363864049
76078,7.674667363864049
76079,7.3406260782972685
76080,7.248987932095851
76081,7.800065653174093
76082,7.773577358229508
76083,7.217939545044976
76084,7.317998813996874
76085,7.342079517225868
76086,7.23805514742763
76087,7.372076302274168
76088,8.326452237878629
76089,7.621380336915547
76090,7.290584241908812
76091,7.300435892664736
76092,7.228577067586261
76093,8.948722142957163
76094,8.613678645139695
76095,8.275904107297418
76096,8.25209157577253
76097,8.214602503281041
76098,8.399711360828466
76099,8.198228155572346
76100,8.71618349815251
76101,8.302005072258643
76102,8.23871806692034
76103,8.974621956847313
76104,8.228213586603037
76105,8.018965648849829
76106,7.819990799160066
76107,7.8240416191800195
76108,7.841303436702701
76109,8.27947100162885
76110,7.724458325919973
76111,7.934477923475663
76112,7.813242521890815
76113,7.795298781553181
76114,8.862377575656067
76115,8.465028158890092
76116,7.735134397382797
76117,7.725949306638252
76118,7.7873870538868255
76119,7.812022284585929
76120,8.285271437776228
76121,7.743746701192094
76122,9.537938691072892
76123,9.048150192453289
76124,8.979412216970488
76125,9.288327234594489
76126,9.212500164669388
76127,9.216010793907648
76128,9.492534639807028
76129,8.921403461788312
76130,9.216010793907648
76131,9.292992867943148
76132,9.201724383303501
76133,9.312541463344152
76134,9.454428089992176
76135,9.301265505135884
76136,9.068294542762256
76137,9.292992867943148
76138,9.534845533115334
76139,8.748333854487727
76140,9.288327234594489
76141,9.497313695937574
76142,9.123448025692506
76143,9.110977307640749
76144,9.205054132358136
76145,9.335134470493962
76146,8.969685165051112
76147,9.482651596549102
76148,9.00598103601018
76149,9.537938691072892
76150,9.212500164669388
76151,9.065103162239106
76152,9.454428089992176
76153,9.558006873808433
76154,9.558618082382734
76155,9.21791661768876
76156,9.033687837771675
76157,9.219668792510342
76158,9.354658512273794
76159,9.292992867943148
76160,9.051426860915438
76161,9.212500164669388
76162,9.060776178706147
76163,8.94156666248713
76164,9.110229907198203
76165,9.00598103601018
76166,9.00598103601018
76167,9.201227738094234
76168,9.212500164669388
76169,9.216010793907648
76170,9.21791661768876
76171,9.268729101451003
76172,9.29116446383408
76173,9.212500164669388
76174,9.216010793907648
76175,9.432341342143804
76176,9.401101842897104
76177,9.212500164669388
76178,9.477834090579389
76179,9.292992867943148
76180,9.112135730979315
76181,9.201227738094234
76182,9.21791661768876
76183,9.078441804102757
76184,9.205054132358136
76185,9.212500164669388
76186,9.268729101451003
76187,9.130328026197033
76188,9.472234912776695
76189,8.99600459124233
76190,9.212500164669388
76191,9.292992867943148
76192,9.685156824185977
76193,9.069851429351301
76194,9.407716927066446
76195,9.472234912776695
76196,9.551725857653068
76197,9.530204993420618
76198,9.201227738094234
76199,9.211346078884576
76200,9.288327234594489
76201,9.454428089992176
76202,9.201227738094234
76203,9.087871076298091
76204,9.539414838702013
76205,9.5380580943464
76206,9.547899182518627
76207,9.051426860915438
76208,9.025606216708118
76209,9.292992867943148
76210,9.354658512273794
76211,9.558618082382734
76212,10.881122478036467
76213,10.428093743789749
76214,9.219668792510342
76215,8.882416350165517
76216,9.487230195457046
76217,9.431802774562163
76218,9.156804746118052
76219,9.476892736021332
76220,9.216010793907648
76221,9.087361506187694
76222,9.292992867943148
76223,9.354658512273794
76224,9.228103896483626
76225,9.02991781198803
76226,9.119019855875015
76227,8.921403461788312
76228,9.182640320387586
76229,9.594557349494291
76230,9.201227738094234
76231,9.182640320387586
76232,9.535200925655795
76233,9.431802774562163
76234,9.905210584872826
76235,7.216290751392105
76236,7.809187113793576
76237,7.717428500187874
76238,7.472429401657829
76239,6.76612801956855
76240,7.758910437236247
76241,7.982060928343244
76242,9.136720683425244
76243,9.290842089120586
76244,9.194086405332467
76245,9.123522967420298
76246,9.146678128713138
76247,9.097871624205185
76248,8.916688616002425
76249,9.555804116258653
76250,8.888137216145141
76251,8.331686210712064
76252,7.799964152716229
76253,7.454339606884489
76254,7.0283907080322665
76255,7.454339606884489
76256,8.16524945941514
76257,9.31392741280553
76258,9.387321817735451
76259,8.688242257233247
76260,7.355801102049627
76261,6.607306714920391
76262,7.32910112462053
76263,6.915205063423463
76264,7.825853992599552
76265,7.839026577887109
76266,9.328029713511237
76267,9.097116648056492
76268,9.292858802440017
76269,9.3087781402079
76270,9.262551328726284
76271,9.1582480055082
76272,9.305405670971918
76273,9.074897906924265
76274,9.267293266485
76275,9.162746857261602
76276,9.029569660867427
76277,8.57513583293148
76278,8.75259877605237
76279,8.88086742457442
76280,11.106416381575603
76281,6.0270509993334525
76282,6.650346302383113
76283,6.530990948607411
76284,6.542734349158287
76285,6.627497303352593
76286,10.030259085404403
76287,7.920220123981222
76288,6.77834790760981
76289,6.165367126943549
76290,8.822033494788016
76291,5.065105733261813
76292,7.111256541862504
76293,6.856427004103299
76294,7.565905898087972
76295,8.061136789094167
76296,6.914204416199981
76297,9.15259711455239
76298,7.994706282935848
76299,7.96476694607249
76300,6.5166757342968324
76301,6.70904105037135
76302,6.557815369890556
76303,6.589262571239442
76304,7.3361989995685715
76305,7.319453991556742
76306,6.791190184273386
76307,6.70904105037135
76308,6.573833949416144
76309,5.236676226927391
76310,7.354693527657802
76311,7.350846384393379
76312,8.03308264846829
76313,8.45863915252221
76314,9.219178917664875
76315,7.681793186780805
76316,9.211940364606184
76317,9.085081834472971
76318,10.03246229602366
76319,10.071958170836528
76320,8.466245012099776
76321,9.084902703295521
76322,10.159438557528313
76323,10.979330811877473
76324,10.067020943541717
76325,9.95820641371143
76326,8.238258054064284
76327,8.76322764245008
76328,9.11791854812076
76329,8.573396305297688
76330,9.408363604324494
76331,8.94597931722688
76332,8.685607233236338
76333,9.19476851426391
76334,8.138029577889286
76335,9.87736065738926
76336,8.383140525756094
76337,10.001598125580315
76338,9.555232331177322
76339,8.485844055871132
76340,10.790207030251006
76341,8.156710645444102
76342,10.023827841162149
76343,6.429920443598045
76344,7.6914476701096675
76345,11.303180536002346
76346,9.286369369820505
76347,9.58902502208135
76348,7.780769517392417
76349,5.932648873659511
76350,8.161656739895868
76351,9.390955503052403
76352,8.690106508909295
76353,7.481548189170088
76354,9.02275101051981
76355,9.418457723778264
76356,8.55849560515709
76357,8.319569399381994
76358,8.140279315175356
76359,8.240592297344984
76360,10.092366636889247
76361,8.467386515454699
76362,9.023000313651766
76363,7.6505376960829015
76364,6.126188519564627
76365,6.861516698292732
76366,7.620756965220567
76367,7.462305392591153
76368,7.8701939579866735
76369,9.45769914309258
76370,8.144697605836011
76371,8.813085568277382
76372,7.878003797249083
76373,7.872598583353587
76374,7.253101760740938
76375,9.764343992534934
76376,4.714229834523888
76377,7.920614010313129
76378,6.875080892277938
76379,7.865751737381968
76380,7.946108470292807
76381,8.288234477358007
76382,7.488969605207881
76383,8.35811102982625
76384,7.817643460537417
76385,6.801376431988999
76386,7.0173851410514585
76387,8.427397567562695
76388,6.873631630768985
76389,10.998751529072944
76390,6.4104919151066255
76391,7.865751737381968
76392,7.833643871000982
76393,8.81672090877791
76394,5.474837432454231
76395,4.6487499153473335
76396,6.5739799035445134
76397,6.511088926493407
76398,5.171817709073299
76399,6.508793672631832
76400,6.402753184763995
76401,8.689356691560993
76402,9.689770102305136
76403,9.743037530349362
76404,6.952736631680848
76405,7.460280239370734
76406,8.910528463328905
76407,8.36787525302192
76408,9.194474565930577
76409,7.5760655947468285
76410,9.253770981893238
76411,6.7503915438115385
76412,9.815589907066359
76413,9.330550884455123
76414,7.8970515287361716
76415,8.357448411698918
76416,9.73680652695382
76417,8.164679472548743
76418,10.37233913693805
76419,8.020732696813276
76420,7.504686922320047
76421,8.053194327492605
76422,9.267157245112067
76423,9.796342506536082
76424,8.215220466269304
76425,7.308889297973094
76426,12.74720595199655
76427,9.165667675686715
76428,9.166166752405262
76429,9.552931626243794
76430,8.15323387892958
76431,8.800419205850426
76432,8.927840741231678
76433,8.95278009787798
76434,9.266598888645326
76435,8.054653206081877
76436,8.17927650450251
76437,9.978491490287958
76438,7.085623613522207
76439,7.941462096221415
76440,7.775762182078615
76441,7.531623130820657
76442,8.219069051907125
76443,8.094528604785951
76444,9.47288485709313
76445,9.009285607311003
76446,7.779689739957261
76447,8.037365264450239
76448,9.262859397417746
76449,7.230299889086625
76450,8.049936309127434
76451,9.748631286050378
76452,6.972237245962205
76453,9.799927487100648
76454,7.241095783645356
76455,7.684667240292507
76456,7.71197812567164
76457,9.991081326458124
76458,7.879414950692467
76459,8.243470611889895
76460,9.704513902380295
76461,8.458504669752058
76462,6.854929589585213
76463,7.9919072571691085
76464,9.058473483855039
76465,9.236483353067992
76466,7.716535493344695
76467,8.345511468647091
76468,9.46211985479083
76469,7.394790520900987
76470,8.68067074628671
76471,10.70078845324772
76472,6.888738122968602
76473,9.658980038791082
76474,12.920899601519924
76475,10.790076946213587
76476,8.723342915298366
76477,7.9451385155444205
76478,8.642000028608226
76479,8.77319600744653
76480,9.398268681332205
76481,7.130206487674807
76482,7.406158790540619
76483,9.30670667871898
76484,7.164531622496135
76485,7.755670509966372
76486,7.846973133266414
76487,8.438018220484826
76488,8.404282605414084
76489,8.014636982632771
76490,8.71256159188517
76491,8.69855397595107
76492,9.200609694190206
76493,9.120963275388394
76494,9.041089465818612
76495,7.348038253668515
76496,10.02375004863458
76497,8.316979026695794
76498,8.86040456500218
76499,8.171828048883677
76500,8.209631010229824
76501,8.007317600299071
76502,8.702011468929125
76503,7.907923581222137
76504,8.434191105333676
76505,8.66850636665123
76506,8.648327260334908
76507,7.382267895722365
76508,8.647407723200025
76509,9.635548815459895
76510,8.774488468582598
76511,8.918273179598243
76512,9.84799125075534
76513,9.0532022557934
76514,8.844675132610073
76515,8.697927266444387
76516,9.077048618609812
76517,7.569051624225239
76518,8.733636490244013
76519,7.080661741658332
76520,7.909713199500894
76521,8.496404850659031
76522,9.11111590154243
76523,8.390543309874165
76524,7.351080450098162
76525,6.690577280546531
76526,9.254065430203958
76527,8.100937929650154
76528,8.818514584106921
76529,6.914966523173192
76530,9.200196240496405
76531,7.393500564311513
76532,8.914516076241119
76533,8.982574746622559
76534,7.9667683478094435
76535,9.377101566629333
76536,7.70380820658693
76537,9.039770254407392
76538,7.9003149849171
76539,7.353390568485653
76540,7.949752253359799
76541,8.457933704299224
76542,9.170965906753292
76543,8.695755303314384
76544,8.342134328806996
76545,8.652674469882275
76546,8.002416412307266
76547,9.134221793423016
76548,9.131361896678156
76549,9.759111861612688
76550,9.698715789544156
76551,9.336386293802398
76552,9.161785883939432
76553,8.876471262126428
76554,5.407100735835634
76555,9.802551747723815
76556,8.749884908145683
76557,8.43720164647899
76558,13.331719550867051
76559,8.218558241627356
76560,7.4373628902162
76561,9.67053484470498
76562,7.071880012640446
76563,7.397665621063863
76564,8.836904081174424
76565,7.670393228418771
76566,9.06144951625998
76567,8.736737636699651
76568,8.435550579009016
76569,7.34613587325353
76570,9.144008437404326
76571,9.208606578315717
76572,8.804919960845238
76573,8.698429087331855
76574,7.935676724276972
76575,8.827082785532387
76576,9.571647666259285
76577,9.13536062477057
76578,7.992098463582924
76579,9.472665826756637
76580,9.419104179241897
76581,8.841708366114181
76582,8.800871012679137
76583,8.66833322542606
76584,7.800620960883134
76585,8.707427571382008
76586,7.997689580498853
76587,9.461858197011656
76588,7.619539215323185
76589,9.422539570337719
76590,8.783914592689229
76591,9.589809223857518
76592,9.718849927609513
76593,9.37028297758477
76594,10.914591519926361
76595,9.653165357205033
76596,8.24048109091274
76597,7.653516084291538
76598,6.859527469545824
76599,9.135574704861206
76600,9.298975624081871
76601,9.055349685487299
76602,8.397223691300367
76603,9.097348172773817
76604,8.830444757305116
76605,8.254747055957175
76606,8.985029313023851
76607,8.273856673088918
76608,7.867209095994843
76609,8.489097259955033
76610,8.97960294371233
76611,9.70918877651468
76612,8.035041964846206
76613,9.743749873634885
76614,7.903262575456746
76615,9.460905335606721
76616,8.021616163385914
76617,8.230311122045148
76618,8.790397949408286
76619,8.744942930586506
76620,6.829851025743778
76621,8.498735077100843
76622,8.759396123865661
76623,7.410017061030919
76624,8.507889478137914
76625,10.31070259091944
76626,8.167716008341634
76627,13.31976964129748
76628,8.458338495222051
76629,8.90918475793828
76630,9.775095316784988
76631,9.250462201498273
76632,9.088832308570995
76633,8.710885056467047
76634,8.094513123551302
76635,9.186580867513273
76636,8.42326906615951
76637,8.684304681301487
76638,6.99415071844521
76639,8.841380437754975
76640,9.048932260176159
76641,8.853643669297897
76642,7.306552928063471
76643,8.799010023972338
76644,8.143158809611588
76645,9.747832455499648
76646,8.857333673506874
76647,8.140735060932883
76648,9.142399690973276
76649,9.183974822447526
76650,9.039154160377677
76651,9.501617466501228
76652,9.310029377100971
76653,7.182132764469004
76654,8.547495835607371
76655,6.783853220880711
76656,9.907253142614602
76657,9.321572338888345
76658,8.859902481813723
76659,7.897004411410322
76660,9.206947525699194
76661,9.174178093956778
76662,8.233000913754038
76663,9.009171309293466
76664,9.038597623949688
76665,9.097588663352544
76666,8.674189536604233
76667,7.385677367013338
76668,9.535335227062005
76669,9.617604934030137
76670,8.624112356092052
76671,10.420894709419207
76672,9.255208697322889
76673,8.289341413007776
76674,8.758189426597736
76675,8.50794990121032
76676,8.67320265158328
76677,9.817251840952101
76678,8.76236413828887
76679,12.746293878725407
76680,7.62868733961892
76681,7.722168340478674
76682,8.933749382241933
76683,9.645510861594158
76684,9.856740878015277
76685,7.521707257535326
76686,8.852369464693783
76687,9.015016161066931
76688,9.553942172740982
76689,7.59484135534688
76690,7.519263985931309
76691,8.756830210002127
76692,8.298975886104362
76693,7.813322056404836
76694,8.580697723926702
76695,9.17753320742207
76696,8.68264546536111
76697,9.405084343927454
76698,6.461438946658069
76699,8.634196801166048
76700,9.135360891230247
76701,8.746949354766974
76702,7.051684081480244
76703,8.11818037459647
76704,6.984812524280881
76705,9.083267278622133
76706,9.074154538681848
76707,9.288660355813267
76708,8.954462543469543
76709,9.896579807308568
76710,7.527185638639912
76711,9.271620219566932
76712,8.92492410721269
76713,9.282410977223106
76714,11.193268147427084
76715,9.177512422840325
76716,7.2893672834700896
76717,7.898436202695808
76718,9.260291192356902
76719,9.181043044711712
76720,7.173590620843823
76721,8.999650271576003
76722,7.343561378978167
76723,7.29429427597072
76724,8.821740379836685
76725,8.661935892095638
76726,7.236676570674864
76727,8.506061012694653
76728,7.79870515720551
76729,8.96314719514964
76730,9.068693367553417
76731,8.807537630213284
76732,8.72191376387116
76733,9.799199016648934
76734,8.558366212829382
76735,7.771202554663248
76736,7.805540385698902
76737,10.460884883072866
76738,7.144555780333591
76739,9.869972051354436
76740,8.614434831880665
76741,9.771836403200016
76742,9.133091900973827
76743,9.174301755508571
76744,8.98466673433371
76745,7.9215638168384395
76746,8.582902382597178
76747,8.846088302501185
76748,8.925998726334889
76749,9.488479699870267
76750,10.69365287194227
76751,9.103470734978721
76752,7.489092017593774
76753,8.672613554890496
76754,8.553900016531646
76755,9.517392785328875
76756,8.87034867399486
76757,9.461452584457135
76758,8.578880975155757
76759,5.538714843820346
76760,9.671712960424045
76761,7.548386858390415
76762,8.388468722531787
76763,9.189063913811236
76764,7.883485128756498
76765,9.931982698951977
76766,8.916503425862269
76767,7.152544996634636
76768,8.73167915311551
76769,7.41917779723958
76770,9.39736334547198
76771,6.72994927154956
76772,8.682979422858635
76773,6.769399845995993
76774,8.024187825513746
76775,6.903584662216339
76776,6.933397935416737
76777,6.355100705870678
76778,6.768250974764552
76779,8.937131751450886
76780,6.9105161954219225
76781,6.667058972266022
76782,6.976625359450737
76783,8.155807920623367
76784,7.441821059854381
76785,8.076100633921001
76786,7.334829903581954
76787,7.658488981500501
76788,5.787504430785862
76789,8.85035979029838
76790,7.888535512470884
76791,6.482873187478061
76792,9.48509330510059
76793,7.081176600133255
76794,6.848095581823803
76795,7.801272251103061
76796,7.898542062333402
76797,7.142947987662922
76798,7.238527625923265
76799,10.384693510675339
76800,7.05027670710823
76801,6.913865004649072
76802,6.723840090052839
76803,7.140089458396093
76804,7.6903065100733645
76805,6.791842498295167
76806,7.137334151509597
76807,7.325396247015129
76808,7.571766398516901
76809,7.044030917417547
76810,6.737365768561574
76811,8.07420631832331
76812,6.731099442811534
76813,7.736850476752704
76814,7.207345055276219
76815,8.428880491756578
76816,6.6497455547699005
76817,7.139000797729507
76818,8.42235645699044
76819,7.189740164292885
76820,7.773689535820731
76821,6.69411864516808
76822,6.885530718076009
76823,6.896217008166471
76824,7.303128838171274
76825,6.638714072458226
76826,7.246512745934711
76827,7.716365824467171
76828,6.784690240376442
76829,7.438130952399613
76830,7.343565775596257
76831,6.908020824470455
76832,8.582590202423498
76833,6.603270444512663
76834,8.024944422323244
76835,8.052106455094549
76836,8.593489922783666
76837,7.16334179791866
76838,6.992700178165312
76839,6.352478820745658
76840,8.115988606271435
76841,5.4070384884278075
76842,6.795591557257621
76843,6.735954049069609
76844,8.048099535231456
76845,8.034947580359862
76846,7.588871931039865
76847,4.401061757317794
76848,6.0609973486856
76849,6.504817315844041
76850,6.79343236857669
76851,6.4100126779786715
76852,7.3764982537967185
76853,6.3434076627412335
76854,8.114803614507204
76855,7.702128513441979
76856,5.196905042987293
76857,6.897659507219824
76858,6.7604208041983815
76859,7.900841227351028
76860,8.037841864352826
76861,6.149278527700449
76862,8.501210170370092
76863,7.18438219666667
76864,7.393237654398376
76865,6.969040157167596
76866,8.98593935091322
76867,6.869633503370773
76868,6.453939007808696
76869,5.54596548308009
76870,8.039194091210504
76871,5.535413512836417
76872,6.767179620931044
76873,7.086700897669102
76874,8.522504028578641
76875,7.519459020835506
76876,6.682652435458822
76877,6.714486914925457
76878,7.205883189497225
76879,7.694021781775537
76880,4.96435800491477
76881,6.480714234129346
76882,6.647054572014335
76883,6.886383118509081
76884,6.143822987209796
76885,7.489611348507312
76886,5.475813520867602
76887,7.6363227860223315
76888,8.28756965422379
76889,7.33680867738922
76890,7.761047832293115
76891,6.687624518567791
76892,6.0354504014520725
76893,8.831387138207358
76894,7.592713768929471
76895,7.884087272868507
76896,5.782454871225857
76897,7.01544927624564
76898,7.475390723897946
76899,7.722319864418037
76900,7.215526978939625
76901,7.534368054009797
76902,6.0354504014520725
76903,8.024799805214958
76904,6.293956147884453
76905,7.363691241059183
76906,7.646490249124854
76907,4.934375233148135
76908,7.070573905764384
76909,8.809661196130063
76910,5.643007842265722
76911,8.97476523040083
76912,6.861419212920925
76913,7.900841227351028
76914,7.962180523342371
76915,6.985805219465551
76916,7.023910363664085
76917,9.121345184375322
76918,6.849325814451354
76919,5.292130927736338
76920,7.533657555021801
76921,6.3869933251727105
76922,6.939666278090078
76923,7.519459020835506
76924,5.1691192448721495
76925,5.803425692683879
76926,5.2108057691497365
76927,6.607711588583895
76928,8.48373728352224
76929,7.4436773794112385
76930,7.675142265302717
76931,9.317971710679027
76932,6.494689129297035
76933,6.0266877755773205
76934,6.432503417399806
76935,5.19150923052844
76936,7.132785010967013
76937,7.700423309975851
76938,8.024799805214958
76939,5.726326594163391
76940,9.473688017338494
76941,7.885708458686744
76942,7.025021425174731
76943,6.905752478238222
76944,5.408999855047756
76945,6.58134416988368
76946,7.355838588146325
76947,7.798036677824885
76948,6.948647028017177
76949,9.241895012435592
76950,6.480714234129346
76951,7.0790296299759925
76952,7.200388938777406
76953,8.341919851044327
76954,7.202323004105995
76955,9.788279057195505
76956,7.748321719249404
76957,5.867610246223432
76958,6.941806298210437
76959,8.84726244698567
76960,7.735539828918286
76961,8.417520068303197
76962,7.774852889280719
76963,6.632794122589631
76964,6.073212555876502
76965,8.219797016332471
76966,7.135707160004702
76967,6.795591557257621
76968,7.6498465441019725
76969,8.304788532239334
76970,7.886017518859873
76971,6.007664603336931
76972,6.8175873065982655
76973,8.216903456890634
76974,6.150883633747858
76975,6.874901103607554
76976,7.521141155281408
76977,8.257449824226045
76978,7.378286816469503
76979,7.412532979405633
76980,6.918138498989287
76981,4.940432380968015
76982,6.679311648172697
76983,6.449685600042958
76984,13.076992451215418
76985,6.680593126927032
76986,7.065268841753392
76987,6.471646174683961
76988,7.378286816469503
76989,6.65058794569555
76990,9.403133949480186
76991,7.721295624033933
76992,5.381094072481364
76993,4.96435800491477
76994,7.753119265254933
76995,6.333816076366265
76996,7.267936026431774
76997,7.317757779910194
76998,6.6544241646966835
76999,7.935263148020544
77000,7.18438219666667
77001,8.224231747291956
77002,7.427169237241193
77003,7.748515163914091
77004,6.238154785513769
77005,7.054647150846895
77006,7.262541142238984
77007,6.900377957213102
77008,6.700605409656395
77009,4.370983934191075
77010,6.623816816470518
77011,6.949460879268706
77012,6.861769573432489
77013,5.557175015410812
77014,6.1564594677628275
77015,8.107862306493448
77016,5.354883752995014
77017,10.776797413982468
77018,7.3404205464848875
77019,9.521091166574516
77020,7.021828327600041
77021,7.362578477875132
